file_path,x_dim,y_dim,z_dim
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00001181/ses-20100101/anat/sub-A00001181_ses-20100101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000456/ses-20090101/anat/sub-A00000456_ses-20090101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035485/ses-20120101/anat/sub-A00035485_ses-20120101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-03_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-03_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-03_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-03_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-03_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012767/ses-20100101/anat/sub-A00012767_ses-20100101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00012995/ses-20110101/anat/sub-A00012995_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028404/ses-20110101/anat/sub-A00028404_ses-20110101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031764/ses-20120101/anat/sub-A00031764_ses-20120101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023158/ses-20090101/anat/sub-A00023158_ses-20090101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00019349/ses-20100101/anat/sub-A00019349_ses-20100101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00035003/ses-20120101/anat/sub-A00035003_ses-20120101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037564/ses-20130101/anat/sub-A00037564_ses-20130101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00000838/ses-20100101/anat/sub-A00000838_ses-20100101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-03_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-04_T2wb.nii.gz,256,256,1
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-01_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-04_T2wa.nii.gz,192,192,1
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-03_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-04_T2w.nii.gz,192,192,1
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-03_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-02_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-03_T2wa.nii.gz,256,256,1
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-03_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-03_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024663/ses-20090101/anat/sub-A00024663_ses-20090101_run-03_T2w.nii.gz,192,192,2
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018553/ses-20110101/anat/sub-A00018553_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037649/ses-20130101/anat/sub-A00037649_ses-20130101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014175/ses-20110101/anat/sub-A00014175_ses-20110101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015826/ses-20110101/anat/sub-A00015826_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020984/ses-20100101/anat/sub-A00020984_ses-20100101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020984/ses-20100101/anat/sub-A00020984_ses-20100101_acq-mprage_run-01_T1w.nii.gz,192,256,256
